Timestamp,pres,temp1,umid,temp2,V450,B500,G550,Y570,O600,R650,temps1,temps2,lumina
1/27/2022 1:00,994.5331421,0.375,99.99694824,-0.2265625,0,0,0.001325722,0.001177117,0.001226686,0,0.375,-0.2265625,0.003729525
1/27/2022 2:00,994.4954834,0.3828125,99.99694824,-1,0,0,0.001325722,0.001177117,0.001226686,0,0.3828125,-1,0.003729525
1/27/2022 3:00,993.9738159,0.3984375,99.99694824,-0.828125,0,0,0,0,0,0,0.3984375,-0.828125,0
1/27/2022 4:00,993.8706055,0.40625,99.99694824,-0.4609375,0,0,0.001325722,0.001177117,0.001226686,0,0.40625,-0.4609375,0.003729525
1/27/2022 5:00,993.9553833,0.4140625,99.99694824,-0.421875,0.00150049,0,0.001325722,0.001177117,0.001226686,0,0.4140625,-0.421875,0.005230014
1/27/2022 6:00,993.7575684,0.421875,99.99694824,-0.4921875,0,0,0.001325722,0.001177117,0.001226686,0,0.421875,-0.4921875,0.003729525
1/27/2022 7:00,993.9039307,0.4296875,99.99694824,-0.3359375,0.013504406,0.011401589,0.007954334,0.005885583,0.006133429,0.010346662,0.4296875,-0.3359375,0.055226002
1/27/2022 8:00,994.1963501,0.4375,99.99694824,-0.3984375,5.217202187,5.130714893,4.008984089,3.601976395,3.433493614,3.57534647,0.4375,-0.3984375,24.96771765
1/27/2022 9:00,994.2181396,0.4453125,99.99694824,0.7734375,14.38669395,15.12502098,13.49055004,12.52452087,12.2153368,11.65494061,0.4453125,0.7734375,79.39706325
1/27/2022 10:00,994.0727539,0.4453125,88.61694336,1.6953125,39.77197647,42.21682358,38.9179039,36.53534317,39.17298508,36.94907761,0.4453125,1.6953125,233.5641098
1/27/2022 11:00,994.2200928,0.4453125,83.4197998,3.109375,187.1960297,142.4490051,145.8049164,127.1197586,160.5418854,140.631546,0.4453125,3.109375,903.7431412
1/27/2022 12:00,993.4838867,0.4609375,72.41821289,4.1796875,310.2859192,220.8697968,252.3838654,210.4378662,288.2053528,226.2415924,0.4609375,4.1796875,1508.424393
1/27/2022 13:00,992.9863281,0.4609375,65.33813477,5.75,301.4855347,245.1023102,265.7447815,230.1591492,286.1697693,233.7367554,0.4609375,5.75,1562.3983
1/27/2022 14:00,992.3883667,0.46875,73.08959961,4.6015625,245.7025452,189.0592194,221.8809052,186.3947906,240.6876984,181.2250214,0.46875,4.6015625,1264.95018
1/27/2022 15:00,991.8328247,0.46875,81.47277832,2.9296875,89.57772827,65.22360229,67.74175262,57.0254097,73.35826111,61.33271027,0.46875,2.9296875,414.2594643
1/27/2022 16:00,991.8328857,0.4765625,90.28015137,1.9375,46.16256332,33.05809021,34.84925842,26.70759773,32.70344162,24.72162437,0.4765625,1.9375,198.2025757
1/27/2022 17:00,991.4487305,0.4765625,99.99694824,-0.3828125,2.102185726,1.402395487,1.010200381,0.776896954,0.886893809,1.011673689,0.4765625,-0.3828125,7.190246045
1/27/2022 18:00,991.1091919,0.484375,99.99694824,-1.6484375,0,0,0,0,0,0,0.484375,-1.6484375,0
1/27/2022 19:00,990.31427,0.484375,99.99694824,-1.9375,0,0,0,0,0,0,0.484375,-1.9375,0
1/27/2022 20:00,989.7639465,0.48828125,94.30999756,-0.81640625,0,0,0,0,0,0,0.48828125,-0.81640625,0
1/27/2022 21:00,989.213623,0.4921875,88.62304688,0.3046875,0,0,0,0,0,0,0.4921875,0.3046875,0
1/27/2022 22:00,988.8710327,0.4921875,94.93103027,-1.2421875,0,0,0,0,0,0,0.4921875,-1.2421875,0
1/27/2022 23:00,988.4380493,0.5,99.99694824,-3.1640625,0,0,0,0,0,0,0.5,-3.1640625,0
1/28/2022 0:00,988.0873413,0.5,99.99694824,-2.921875,0,0,0.001325722,0.001177117,0.001226686,0,0.5,-2.921875,0.003729525
1/28/2022 1:00,987.7105713,0.5,99.99694824,-2.6953125,0,0,0.001325722,0.001177117,0.001226686,0,0.5,-2.6953125,0.003729525
1/28/2022 2:00,987.3002319,0.5078125,99.99694824,-2.5625,0,0,0.001325722,0.001177117,0.001226686,0,0.5078125,-2.5625,0.003729525
1/28/2022 3:00,986.8574829,0.5078125,99.99694824,-2.5390625,0,0,0,0,0,0,0.5078125,-2.5390625,0
1/28/2022 4:00,986.4334106,0.5078125,99.99694824,-2.5546875,0,0,0,0,0,0,0.5078125,-2.5546875,0
1/28/2022 5:00,986.2608643,0.5078125,99.99694824,-2.75,0,0,0,0,0,0,0.5078125,-2.75,0
1/28/2022 6:00,986.3479004,0.515625,99.99694824,-1.5859375,0.00150049,0,0.001325722,0.001177117,0.001226686,0,0.515625,-1.5859375,0.005230014
1/28/2022 7:00,986.9241333,0.515625,99.99694824,-1.6484375,0.042013709,0.024431977,0.017234389,0.012948282,0.014720229,0.019543694,0.515625,-1.6484375,0.13089228
1/28/2022 8:00,986.2845459,0.5234375,99.99694824,-1.2578125,16.30882072,12.61178589,10.25843811,8.718901634,9.849060059,8.992398262,0.5234375,-1.2578125,66.73940467
1/28/2022 9:00,985.62323,0.5234375,97.56469727,1.34375,104.0265808,69.42171478,71.81181335,60.9420166,92.77346039,75.65084839,0.5234375,1.34375,474.6264343
1/28/2022 10:00,985.6159668,0.5234375,89.14489746,3.546875,110.2469635,173.589386,124.2170258,156.1181641,72.30484772,94.65499878,0.5234375,3.546875,731.1313859
1/28/2022 11:00,986.1967773,0.53125,78.83300781,5.03125,248.5148468,189.8502655,224.0175781,187.2079926,251.3716431,166.2229767,0.53125,5.03125,1267.185303
1/28/2022 12:00,985.8446655,0.53125,76.68151855,5.34375,276.9428406,216.702713,232.1370087,207.4624939,260.4058228,224.9769897,0.53125,5.34375,1418.627869
1/28/2022 13:00,985.5967407,0.5390625,75,4,145.2406616,113.5214844,117.7455444,104.6574326,133.7175751,120.8512878,0.5390625,4,735.7339859
1/28/2022 14:00,984.9181519,0.546875,67.94433594,5.890625,126.1438675,148.7692871,128.3291016,127.712944,96.74182892,92.55734253,0.546875,5.890625,720.2543717
